fake_acctcode,segment,refresh_month,opt_in_date,fuel_only_parent_acct,cli_amount,fleetcor_open_datex,cityx,statex,zipx,term_daysx,due_daysx,lock_daysx,credit_limitx,lock_codex,lock_reasonx,lock_typex,deposit_flagx,portfolio,lob_reportingx,fleetcor_open_datey,cityy,statey,zipy,term_daysy,due_daysy,lock_daysy,credit_limity,lock_codey,lock_reasony,lock_typey,deposit_flagy,porfolio,lob_reportingy,snapshot_date,current_balance,unbilled_balance,days_past_due,bal_1_30,bal_31_60,bal_61_90,bal_90_plus,yearmonthx,ccs_grade,paydex,yearmonthy,nsf_amount,nsf_pmts,yearmonthxx,payment_amount,no_of_payment,yearmonthyy,credit_limitxx,fuel_net_rev,nonfuel_net_rev,net_fee_rev,tot_net_rev,yearmonthxxx,credit_limityy,gallons,fuel_spend,nonfuel_spend,tot_spend,quarter_refreshed,vantage_score,yearmonthyyy,wo_amount
189677,54,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-12-2020 11:50,HOLLYWOOD,FL,33021,30,15,10,900,M,BAD AGENCY,PERM LOCK,1,BP,NAP,01-10-2022,0,0,159,0,75,75,533.48,202210,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,635,202212,683.48
198764,55,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,28-06-2021 15:52,GLENDALE,WI,53209,30,10,6,600,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,1315.45,0,0,0,0,0,202212,C1,0,Unknown,0,0,202210,1674.32,1,202210,600,184,0,281.0426,465.0426,202210,600,36.954,176.85,0,176.85,2022Q3,492,202304,1191.02
214522,14,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,18-01-2022 15:44,HUNTLEY,IL,60142,7,10,3,9800,M,AGENCY REV,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,1391.38,0,0,0,0,0,202210,B,80,Unknown,0,0,202210,12968.42,3,202210,9800,604.84,0,685.59,1290.43,202210,9800,2770.541,14625.28,0,14625.28,2022Q4,0,Unknown,0
182368,43,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,10-05-2019 11:27,ROSEVILLE,CA,95747,30,14,7,4800,U,Unknown,UNLOCKED,0,ARCO,NAP,01-10-2022,0,2304.78,0,0,0,0,0,202210,B,75,Unknown,0,0,202210,1298.95,2,202210,4800,1.53,0,26.54,28.07,202210,4800,296.227,1725.32,0,1725.32,2022Q3,686,Unknown,0
150179,24,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,21-07-2022 08:11,DULUTH,GA,30096,7,7,18,800,Z,UNLOCKED,UNLOCKED,0,BPMC,NAP,01-10-2022,133.24,0,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,133.24,1,202210,800,0,0,85,85,202212,800,12.416,34.75,0,34.75,2022Q4,0,Unknown,0
186218,0,Unknown,03-09-2021,FUEL-ONLY PARENT ACCT,0,06-03-2020 11:55,SACRAMENTO,CA,95835,14,10,9,600,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
315515,26,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-01-2018 22:11,Suffern,NY,10901,30,6,10,3600,Y,UNLOCKED,UNLOCKED,0,UNMC,NAL MC,01-10-2022,0,65.89,0,0,0,0,0,202210,A,80,Unknown,0,0,Unknown,0,0,202210,3600,4.67,0,5,9.67,202210,3600,57.86,208.74,0,208.74,2022Q3,0,Unknown,0
196890,33,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,27-05-2021 10:35,FAYETTEVILLE,GA,30214,14,10,7,0,M,NSF,TEMP LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202210,F,11,Unknown,0,0,202211,42.81,1,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
174613,10,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,10-03-2017 11:20,JOHNSTON,RI,2919,14,10,10,37500,M,CLOSED,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,24.71,0,0,0,0,0,202210,B,79,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
214659,58,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,19-01-2022 15:41,MISSOURI CITY,TX,77459,30,10,10,1100,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,207.84,15,482.96,0,0,0,202210,X,0,202306,411.67,1,202210,335.02,1,202210,1100,21,0,107.5,128.5,202210,1100,108.268,337.15,0,337.15,2022Q4,0,202309,889.01
264359,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,01-12-2010 15:01,MONTGOMERY,AL,36109,30,15,18,22680,A,Other,PERM LOCK,0,BPMC,NAP,01-10-2022,5642.69,217.24,0,0,0,0,0,202212,B,63,Unknown,0,0,202210,5642.69,1,202210,22680,55.59199015,0,0,55.59199015,202210,22680,1631.837,5977.57,0,5977.57,2022Q3,0,Unknown,0
186336,42,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-03-2020 10:40,GRASS LAKE,MI,49240,30,21,10,9800,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,1587.6,150.03,0,0,0,0,0,202212,B,74,Unknown,0,0,202211,3531.24,1,202210,9800,49.41,0,520.82,570.23,202210,9800,218.218,1134.21,0,1134.21,2022Q3,0,Unknown,0
291673,9,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,30-12-2011 12:02,Adrian,MI,49221,15,11,18,154000,Y,UNLOCKED,UNLOCKED,0,UNMC,NAL MC,01-10-2022,0,59053.68,0,0,0,0,0,202210,A,77,Unknown,0,0,Unknown,0,0,202210,154000,2048.45,60.26,0,2108.71,202210,154000,25814.51,114161.91,2082.72,116244.63,2022Q3,0,Unknown,0
194391,51,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,12-04-2021 12:23,DOWNEY,CA,90242,7,7,16,1000,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,182.92,0,0,0,0,0,0,202210,X,69,Unknown,0,0,202210,1238.43,2,202210,1000,11.77,0,369.07,380.84,202210,1000,111.419,795.01,0,795.01,2022Q3,678,Unknown,0
193281,7,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,22-03-2021 11:08,RUTHER GLEN,VA,22546,30,10,16,6000,M,NSF,TEMP LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202210,C2,55,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
157518,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,05-10-2022 08:18,CHICAGO,IL,60624,7,7,10,400,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,01-12-2022,0,79.64,0,0,0,0,0,202211,X,0,Unknown,0,0,202211,186.22,3,202210,400,1.055808,0,0,1.055808,202210,400,9.67,45.12,0,45.12,2022Q4,678,Unknown,0
125413,61,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-09-2021 08:24,PENSACOLA,FL,32505,30,14,5,1000,I,BAD AGENCY,PERM LOCK,0,BPMC,NAP,01-10-2022,0,0,0,0,0,0,0,202211,F,36,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
302062,3,202208,13-02-2022,0,12500,16-06-2018 09:30,LILBURN,GA,30047,7,7,10,12500,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
282369,12,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,20-01-2011 09:27,MATTOON,IL,61938,30,14,10,3500,Z,UNLOCKED,UNLOCKED,0,BPMC,NAP,01-10-2022,0,153.49,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,434.74,1,202210,3500,6.3063648,0,0,6.3063648,202210,3500,112.057,464.78,0.84,465.62,2022Q3,0,Unknown,0
207277,4,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-10-2021 11:05,ARLINGTON,TX,76011,7,7,9,2000,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202210,F,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
261097,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,19-10-2006 15:06,Unknown,Unknown,Unknown,14,10,16,6900,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,0,1308.76,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,2585.76,2,202210,6900,214.05,0,583.21,797.26,202210,6900,738.614,2471.53,0,2471.53,2022Q3,0,Unknown,0
291686,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,16-12-2011 12:00,ANAHEIM,CA,92807,30,8,18,6300,Z,UNLOCKED,UNLOCKED,0,ARMC,NAP,01-10-2022,0,1765.82,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,1919.82,1,202210,6300,8.656811,0,10,18.656811,202210,6300,431.615,2452.93,0,2452.93,2022Q3,824,Unknown,0
197616,59,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,10-06-2021 11:21,CORDOVA,TN,38016,30,10,10,0,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,3174.46,0,0,0,0,0,202210,B,80,Unknown,0,0,202210,4857.56,5,202210,0,300.98,0,1496.6,1797.58,202210,0,445.524,2258.3,0,2258.3,2022Q3,0,202310,6465.52
200791,4,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,28-07-2021 16:10,WINDHAM,ME,4062,30,10,9,10700,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202210,C1,35,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
183417,29,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,30-07-2019 11:20,COMMERCE CITY,CO,80022,30,10,10,11600,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,0,3033.89,0,0,0,0,0,202212,D,70,Unknown,0,0,202210,3323.3,2,202210,11600,199.25,0,271.4,470.65,202210,11600,806.082,3066.18,0,3066.18,2022Q3,785,Unknown,0
217158,36,202208,10-08-2023,FUEL-ONLY PARENT ACCT,0,17-02-2022 10:46,Bay Springs,MS,39422,30,10,9,1700,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
177174,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,18-01-2018 15:56,WILDOMAR,CA,92595,30,14,16,12980,M,A/R REASON,PERM LOCK,0,ARCO,NAP,01-10-2022,0,5480.02,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,6170.98,2,202210,12980,4.32,0,69.59,73.91,202210,12980,1124.436,6766.68,0,6766.68,2022Q3,769,Unknown,0
208640,62,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,29-10-2021 10:46,DECATUR,GA,30035,30,15,10,2000,M,COLLECT,PERM LOCK,0,BP,NAP,01-10-2022,0,0,0,0,0,0,0,202210,F,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
259010,10,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,06-07-1994,Unknown,Unknown,Unknown,30,15,16,4500,M,INACTIVE,PERM LOCK,0,BP,NAP,01-10-2022,0,0,0,0,0,0,0,202210,A,73,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
136489,54,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,26-02-2022 14:07,FREDERICKSBURG,VA,22407,30,15,10,600,I,BAD AGENCY,PERM LOCK,1,FMMC,NAL MC,01-10-2022,0,0,116,0,134.1,91.25,273.57,202210,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202211,498.92
112213,49,202208,07-01-2022,0,10500,11-09-2020 08:35,GRANBURY,TX,76048,15,13,7,10500,N,NSF,TEMP LOCK,1,FMMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
251101,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,15-03-2023 10:02,CANTON,OH,44706,30,14,10,11000,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202305,165.19,1,202310,11000,3.2805,0,75,78.2805,202305,11000,71.22,280.03,0,280.03,2023Q2,0,Unknown,0
207633,55,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,18-10-2021 11:10,CHICAGO,IL,60616,30,10,9,5500,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,78,2,0,10.13,0,202211,D,64,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202212,16.13
159974,30,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,03-02-2011 13:15,Unknown,Unknown,Unknown,30,14,16,6150,U,Unknown,UNLOCKED,0,ARCO,NAP,01-10-2022,0,3271.5,0,0,0,0,0,202210,A,80,Unknown,0,0,202211,4500,1,202210,6150,4.41,0,72.84,77.25,202210,6150,761.468,4355.54,0,4355.54,2022Q3,785,Unknown,0
246414,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,21-07-2023 15:35,CHECOTAH,OK,74426,30,14,0,4000,U,Unknown,UNLOCKED,0,MANNATEC,NAP,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202309,1658.46,1,Unknown,0,0,0,0,0,202308,4000,431.48,1692.98,0,1692.98,2023Q3,0,Unknown,0
316630,25,202208,18-09-2021,0,3500,11-10-2018 08:56,ATLANTA,GA,30354,7,7,10,2500,Q,INACTIVE,PERM LOCK,1,FMMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
112126,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,03-09-2020 08:57,AMES,IA,50010,30,21,10,9430,Z,UNLOCKED,UNLOCKED,0,CSMC,NAP,01-10-2022,0,2603.13,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,3839.22,1,202210,9430,77.749765,0,0,77.749765,202210,9430,1059.36,4202.69,0,4202.69,2022Q3,0,Unknown,0
186130,61,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,02-03-2020 15:48,ASHLAND,KY,41101,14,10,7,4000,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,141,0,0,0,218.63,202210,D,67,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202210,218.63
169843,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,21-03-2015 11:38,FARMINGTON,CT,6032,15,10,16,20000,U,Unknown,UNLOCKED,0,VOYAGER,NAL MC,01-10-2022,0,844.49,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,1503.96,2,202210,20000,75.23984,0,117.24,192.47984,202210,20000,188.01,610.41,0,610.41,2022Q3,0,Unknown,0
207298,55,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-10-2021 15:32,SACRAMENTO,CA,95831,30,10,10,3500,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202212,D,54,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202301,2
227510,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,15-06-2022 15:46,CEDAR RAPIDS,IA,52404,30,15,10,65000,U,Unknown,UNLOCKED,0,BP,NAP,01-10-2022,2791.85,3671.8,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,2791.85,1,202210,65000,-81.47,0,1430.72,1349.25,202210,65000,1780.474,8585.23,8.75,8593.98,2022Q4,676,Unknown,0
137373,58,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-03-2022 08:31,HOFFMAN ESTATES,IL,60169,30,14,10,600,I,BAD AGENCY,PERM LOCK,1,BPMC,NAP,01-10-2022,0,0,66,0,235,155.07,0,202210,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202212,390.07
186692,33,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-05-2020 10:58,KAUKAUNA,WI,54130,7,7,10,1960,U,Unknown,UNLOCKED,1,Kwik Trip,NAP,01-10-2022,276.56,230.5,0,0,0,0,0,202212,B,0,Unknown,0,0,202210,1990.31,5,Unknown,0,0,0,0,0,202210,1960,515.554,1942.59,40.53,1983.12,2022Q3,736,Unknown,0
240649,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,15-11-2022 16:38,DECATUR,IL,62521,7,7,9,1900,M,NSF,TEMP LOCK,0,Fuelman,Fuelman,01-12-2022,0,450.02,0,0,0,0,0,202212,X,0,202309,110.96,1,202211,225,1,202212,1900,45.25,0,0,45.25,202211,1900,117.531,460.02,0,460.02,2023Q1,680,Unknown,0
209641,2,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-11-2021 10:34,WEST FARGO,ND,58078,7,7,16,3000,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202211,B,65,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,0,Unknown,0
308460,23,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,09-09-2014 10:15,LAVAL,QC,H7C0A5,30,14,10,12500,Z,UNLOCKED,UNLOCKED,0,UMMC,NAP,01-10-2022,0,853.34,0,0,0,0,0,202210,A,80,Unknown,0,0,202211,4954.78,2,202210,12500,38.28695,0,0,38.28695,202210,12500,390.523,1935.04,8.46,1943.5,2022Q3,0,Unknown,0
195155,54,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,27-04-2021 11:06,CHICAGO,IL,60626,30,15,3,500,M,BAD AGENCY,PERM LOCK,0,BP,NAP,01-10-2022,0,0,141,0,0,0,223.52,202210,D,54,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202210,223.52
301782,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,17-02-2017 11:05,NORTHLAKE,IL,60164,30,15,10,19000,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,01-10-2022,5436.9,0,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,5436.9,1,202210,19000,59.377632,0,8,67.377632,202210,19000,1383.33,6828.54,0,6828.54,2022Q3,0,Unknown,0
186690,11,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,12-05-2020 15:49,ELLIJAY,GA,30540,7,7,18,1100,U,Unknown,UNLOCKED,1,BP,NAP,01-10-2022,230.32,0,0,0,0,0,0,202211,A,79,Unknown,0,0,202210,1485.11,5,202210,1100,-13.81,0,55.55,41.74,202210,1100,354.537,1659.63,0,1659.63,2022Q3,0,Unknown,0
140988,61,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,27-04-2022 08:41,GWYNN OAK,MD,21207,30,14,10,5000,I,BAD AGENCY,PERM LOCK,1,BPMC,NAP,01-10-2022,0,0,114,0,142.35,1080.37,472.03,202210,D,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202211,1694.75
162397,19,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,24-10-2012 10:37,AGOURA HILLS,CA,91301,30,10,16,6000,M,OTHER,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,1942.41,0,0,0,0,0,202211,B,77,Unknown,0,0,202210,2181.11,1,202210,6000,47.26,0,212.1854,259.4454,202210,6000,269.489,1785.11,0,1785.11,2022Q3,0,Unknown,0
236370,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,20-09-2022 10:37,PHOENIX,AZ,85040,30,10,9,1750,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,999.68,0,0,0,0,0,202211,X,0,Unknown,0,0,Unknown,0,0,202210,1750,35.39,0,0,35.39,202210,1750,169.698,881.14,0,881.14,2022Q4,0,202303,2358.73
200965,33,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,30-07-2021 11:53,LAWRENCEVILLE,GA,30044,14,10,16,200,M,OTHER,PERM LOCK,1,Fuelman,Fuelman,01-10-2022,0,40,0,0,0,0,0,202211,C1,80,Unknown,0,0,202210,16.72,1,202210,200,7.89,0,6,13.89,202210,200,9.806,40,0,40,2022Q3,0,Unknown,0
247971,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,29-09-2023 10:34,GEORGETOWN,DE,19947,7,7,10,4000,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202310,52.05,1,202310,4000,1.38,0,0,1.38,202310,4000,66.699,212.17,0,212.17,Unknown,0,Unknown,0
266616,0,Unknown,13-05-2019,175116,0,09-02-2019 09:28,TAMPA,FL,33604,30,15,10,1250,Q,INACTIVE,PERM LOCK,0,FMMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
116965,37,202208,04-05-2022,0,4500,07-04-2021 07:32,DOTHAN,AL,36303,30,15,10,6300,I,BAD AGENCY,PERM LOCK,0,FMMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
288861,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,14-01-2017 10:45,GREENVILLE,OH,45331,30,15,10,3000,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,01-10-2022,0,731.69,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,962.72,1,202210,3000,2.29905,0,4,6.29905,202210,3000,186.77,700.29,0,700.29,2022Q3,0,Unknown,0
